compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
1,63590c74120e85ecd05c0c08,2-5,M17,0.92,False,False,False,0.75
1,63590c74120e85ecd05c0c08,5-10,M19,1.37,False,False,False,0.2999999999999998
1,63590c74120e85ecd05c0c08,10-20,M29,1.67,False,False,False,0.0
1,63590c74120e85ecd05c0c08,20-40,M12,0.94,False,False,False,0.7300000000000004
2,73c4545b8949e668c76a03b2,2-5,M17,0.96,False,False,True,1.04
2,73c4545b8949e668c76a03b2,5-10,M19,1.55,False,False,False,0.6200000000000001
2,73c4545b8949e668c76a03b2,10-20,M29,2.17,False,False,False,0.0
2,73c4545b8949e668c76a03b2,20-40,M12,1.13,False,False,False,1.0400000000000027
3,c7bcada0b8e888971aefc4c3,2-5,M17,0.96,False,False,False,1.01
3,c7bcada0b8e888971aefc4c3,5-10,M19,1.41,False,False,False,0.5599999999999996
3,c7bcada0b8e888971aefc4c3,10-20,M29,1.66,False,False,False,0.3100000000000005
3,c7bcada0b8e888971aefc4c3,20-40,M12,0.93,False,False,False,1.0399999999999991
4,91876cd96b4863b74f62ede1,2-5,M17,3.5,True,True,True,0.0
4,91876cd96b4863b74f62ede1,5-10,M19,4.89,False,True,True,0.11000000000000032
4,91876cd96b4863b74f62ede1,10-20,M22,8.49,False,False,True,1.5099999999999998
4,91876cd96b4863b74f62ede1,20-40,M12,9.36,False,False,False,6.41
5,f388de2f1532bd2d15000e9e,2-5,M17,1.21,False,True,True,0.79
5,f388de2f1532bd2d15000e9e,5-10,M19,2.13,False,False,False,0.45999999999999996
5,f388de2f1532bd2d15000e9e,10-20,M29,2.58,False,False,False,0.009999999999999787
5,f388de2f1532bd2d15000e9e,20-40,M12,1.43,False,False,False,1.1600000000000001
6,903e67b4c2f9750d37336ae2,2-5,M17,0.9,False,False,True,1.1
6,903e67b4c2f9750d37336ae2,5-10,M01,1.36,False,False,False,1.13
6,903e67b4c2f9750d37336ae2,10-20,M22,1.27,False,False,False,1.2200000000000006
6,903e67b4c2f9750d37336ae2,20-40,M12,0.92,False,False,False,1.5700000000000003
8,d8974ef08904a88379044d8b,2-5,M17,5.37,False,False,False,0.0
8,d8974ef08904a88379044d8b,5-10,M19,6.26,True,True,True,0.0
8,d8974ef08904a88379044d8b,10-20,M29,12.38,True,True,True,0.0
8,d8974ef08904a88379044d8b,20-40,M12,16.87,False,False,True,3.129999999999999
12,f924f42d31e9b2b1918efd30,2-5,M17,1.82,False,True,True,0.17999999999999994
12,f924f42d31e9b2b1918efd30,5-10,M19,4.18,False,False,True,0.8200000000000003
12,f924f42d31e9b2b1918efd30,10-20,M29,6.37,False,False,False,0.019999999999999574
12,f924f42d31e9b2b1918efd30,20-40,M12,3.21,False,False,False,3.1799999999999997
13,cf7268b4f8767d681615d5ad,2-5,M17,0.9,False,False,False,0.78
13,cf7268b4f8767d681615d5ad,5-10,M19,1.28,False,False,False,0.39999999999999947
13,cf7268b4f8767d681615d5ad,10-20,M29,1.64,False,False,False,0.03999999999999915
13,cf7268b4f8767d681615d5ad,20-40,M12,0.85,False,False,False,0.8299999999999983
14,37db2b79f652ee6c5f897d99,2-5,M21,4.51,True,True,True,0.0
14,37db2b79f652ee6c5f897d99,5-10,M19,4.44,False,False,True,0.5599999999999996
14,37db2b79f652ee6c5f897d99,10-20,M28,5.76,False,False,False,2.5600000000000005
14,37db2b79f652ee6c5f897d99,20-40,M12,5.62,False,False,False,2.6999999999999993
15,dc48fc379a6c61beca713ed3,2-5,M21,1.54,False,False,True,0.45999999999999996
15,dc48fc379a6c61beca713ed3,5-10,M19,2.24,False,False,True,2.76
15,dc48fc379a6c61beca713ed3,10-20,M28,2.59,False,False,False,2.83
15,dc48fc379a6c61beca713ed3,20-40,M12,1.67,False,False,False,3.7499999999999982
16,6983229a0e0fe5fb5d401dcc,2-5,M17,3.58,True,True,True,0.0
16,6983229a0e0fe5fb5d401dcc,5-10,M19,5.07,True,True,True,0.0
16,6983229a0e0fe5fb5d401dcc,10-20,M22,9.38,False,False,True,0.6199999999999992
16,6983229a0e0fe5fb5d401dcc,20-40,M12,9.7,False,False,False,7.34
17,e23aae84b93938a0352fa862,2-5,M17,2.08,True,True,True,0.0
17,e23aae84b93938a0352fa862,5-10,M19,4.45,False,False,True,0.5499999999999998
17,e23aae84b93938a0352fa862,10-20,M29,7.06,False,False,False,0.2600000000000007
17,e23aae84b93938a0352fa862,20-40,M12,4.81,False,False,False,2.5100000000000016
18,b4fed703cda493a4827fa37b,2-5,M17,5.12,False,False,False,0.0
18,b4fed703cda493a4827fa37b,5-10,M19,5.56,True,True,True,0.0
18,b4fed703cda493a4827fa37b,10-20,M29,11.46,True,True,True,0.0
18,b4fed703cda493a4827fa37b,20-40,M12,15.64,False,False,True,4.359999999999999
19,ac149acd23b05351f726234b,2-5,M17,1.78,False,True,True,0.21999999999999997
19,ac149acd23b05351f726234b,5-10,M19,3.79,False,False,True,1.21
19,ac149acd23b05351f726234b,10-20,M29,6.06,False,False,False,0.0
19,ac149acd23b05351f726234b,20-40,M12,2.79,False,False,False,3.2699999999999996
20,2e969e332007bc99ca627155,2-5,M17,0.92,False,False,True,1.08
20,2e969e332007bc99ca627155,5-10,M19,1.39,False,False,True,3.6100000000000003
20,2e969e332007bc99ca627155,10-20,M22,1.27,False,False,False,4.61
20,2e969e332007bc99ca627155,20-40,M12,0.93,False,False,False,4.949999999999999
21,f3235c534d97f6bc0f007674,2-5,M17,7.33,False,False,False,0.0
21,f3235c534d97f6bc0f007674,5-10,M19,8.69,True,True,True,0.0
21,f3235c534d97f6bc0f007674,10-20,M22,19.09,True,True,True,0.0
21,f3235c534d97f6bc0f007674,20-40,M12,25.84,True,True,True,0.0
23,8742336b8c952dfbe6485e45,2-5,M17,6.41,False,False,False,0.0
23,8742336b8c952dfbe6485e45,5-10,M19,7.26,True,True,True,0.0
23,8742336b8c952dfbe6485e45,10-20,M22,15.98,True,True,True,0.0
23,8742336b8c952dfbe6485e45,20-40,M12,21.59,True,True,True,0.0
25,a36f54566b3e72a686c53426,2-5,M17,0.9,False,False,True,1.1
25,a36f54566b3e72a686c53426,5-10,M01,1.27,False,False,False,3.7100000000000004
25,a36f54566b3e72a686c53426,10-20,M22,1.23,False,False,False,3.75
25,a36f54566b3e72a686c53426,20-40,M12,0.9,False,False,False,4.080000000000002
26,27c58396e87680d42d13063f,2-5,M17,3.25,True,True,True,0.0
26,27c58396e87680d42d13063f,5-10,M19,5.33,True,True,True,0.0
26,27c58396e87680d42d13063f,10-20,M29,12.16,True,True,True,0.0
26,27c58396e87680d42d13063f,20-40,M12,14.43,False,False,True,5.57
28,8efe873c7ea952bb6b580341,2-5,M17,4.31,True,True,True,0.0
28,8efe873c7ea952bb6b580341,5-10,M19,5.31,True,True,True,0.0
28,8efe873c7ea952bb6b580341,10-20,M29,10.34,True,True,True,0.0
28,8efe873c7ea952bb6b580341,20-40,M12,13.51,False,False,True,6.49
29,e863ae07267316f831b4c0a3,2-5,M17,5.63,False,False,False,0.0
29,e863ae07267316f831b4c0a3,5-10,M19,6.5,True,True,True,0.0
29,e863ae07267316f831b4c0a3,10-20,M29,12.75,True,True,True,0.0
29,e863ae07267316f831b4c0a3,20-40,M12,18.26,False,False,True,1.7399999999999984
31,87bd4c8586b4b78f83e43895,2-5,M17,3.87,True,True,True,0.0
31,87bd4c8586b4b78f83e43895,5-10,M19,5.01,True,True,True,0.0
31,87bd4c8586b4b78f83e43895,10-20,M29,9.51,False,False,True,0.4900000000000002
31,87bd4c8586b4b78f83e43895,20-40,M12,9.09,False,False,False,3.42
32,1db51764879da07a9a804f89,2-5,M21,4.45,True,True,True,0.0
32,1db51764879da07a9a804f89,5-10,M19,4.23,False,False,True,0.7699999999999996
32,1db51764879da07a9a804f89,10-20,M28,0.85,False,False,False,6.130000000000001
32,1db51764879da07a9a804f89,20-40,M12,3.0,False,False,False,3.9800000000000004
33,267de3c8ac980a5b10b9c703,2-5,M17,0.94,False,True,True,1.06
33,267de3c8ac980a5b10b9c703,5-10,M01,1.74,False,False,False,2.1799999999999997
33,267de3c8ac980a5b10b9c703,10-20,M22,1.75,False,False,False,2.17
33,267de3c8ac980a5b10b9c703,20-40,M12,1.33,False,False,False,2.5900000000000034
34,3577ec1a80f55e1baa422693,2-5,M17,5.56,False,False,False,0.0
34,3577ec1a80f55e1baa422693,5-10,M19,6.43,True,True,True,0.0
34,3577ec1a80f55e1baa422693,10-20,M22,13.42,True,True,True,0.0
34,3577ec1a80f55e1baa422693,20-40,M12,17.81,False,False,True,2.1900000000000013
35,81b5b6388a6be51a7a64d27f,2-5,M17,8.28,False,False,False,0.09999999999999964
35,81b5b6388a6be51a7a64d27f,5-10,M01,8.18,True,True,True,0.0
35,81b5b6388a6be51a7a64d27f,10-20,M22,24.68,False,True,True,4.68
35,81b5b6388a6be51a7a64d27f,20-40,M12,30.42,True,True,True,0.0
37,7e22cb18273d1125b6e9f516,2-5,M17,1.83,False,True,True,0.16999999999999993
37,7e22cb18273d1125b6e9f516,5-10,M19,4.17,False,False,True,0.8300000000000001
37,7e22cb18273d1125b6e9f516,10-20,M22,5.28,False,False,False,0.45999999999999996
37,7e22cb18273d1125b6e9f516,20-40,M12,3.48,False,False,False,2.26
39,32b4a6a7cbc6bc4e42d3e216,2-5,M17,5.66,False,False,False,0.0
39,32b4a6a7cbc6bc4e42d3e216,5-10,M01,6.22,True,True,True,0.0
39,32b4a6a7cbc6bc4e42d3e216,10-20,M22,13.09,True,True,True,0.0
39,32b4a6a7cbc6bc4e42d3e216,20-40,M12,18.07,False,False,True,1.9299999999999997
40,be488e74b9d5fd8fc60a7d96,2-5,M17,3.29,True,True,True,0.0
40,be488e74b9d5fd8fc60a7d96,5-10,M01,4.65,False,False,True,0.34999999999999964
40,be488e74b9d5fd8fc60a7d96,10-20,M22,7.9,False,False,True,2.0999999999999996
40,be488e74b9d5fd8fc60a7d96,20-40,M12,9.47,False,False,False,7.26
42,f1ade222212d6fb05f2db5bc,2-5,M17,4.17,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,5-10,M19,5.16,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,10-20,M22,9.89,False,False,True,0.10999999999999943
42,f1ade222212d6fb05f2db5bc,20-40,M12,12.56,False,False,True,7.4399999999999995
43,7f4d6eb0a9092987a5326f08,2-5,M21,6.9,False,False,False,0.0
43,7f4d6eb0a9092987a5326f08,5-10,M19,7.2,True,True,True,0.0
43,7f4d6eb0a9092987a5326f08,10-20,M28,13.69,True,True,True,0.0
43,7f4d6eb0a9092987a5326f08,20-40,M12,23.91,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,2-5,M17,6.99,False,False,False,0.0
47,56fa096b85beceab80fd1c4e,5-10,M19,7.81,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,10-20,M22,17.17,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,20-40,M12,24.22,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,2-5,M17,4.52,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,5-10,M19,5.17,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,10-20,M29,10.67,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,20-40,M12,14.13,False,False,False,5.049999999999999
49,dddb83856cd5a1813573467f,2-5,M17,5.62,False,False,False,0.0
49,dddb83856cd5a1813573467f,5-10,M19,6.42,True,True,True,0.0
49,dddb83856cd5a1813573467f,10-20,M29,12.0,True,True,True,0.0
49,dddb83856cd5a1813573467f,20-40,M12,19.15,False,False,False,0.0
51,8462267483bc8dc0c5eb0740,2-5,M17,6.01,False,False,False,0.009999999999999787
51,8462267483bc8dc0c5eb0740,5-10,M19,6.21,True,True,True,0.0
51,8462267483bc8dc0c5eb0740,10-20,M29,13.62,True,True,True,0.0
51,8462267483bc8dc0c5eb0740,20-40,M12,20.5,True,True,True,0.0
53,de76339ba27df16100871511,2-5,M17,1.84,False,True,True,0.15999999999999992
53,de76339ba27df16100871511,5-10,M19,4.16,False,False,True,0.8399999999999999
53,de76339ba27df16100871511,10-20,M29,6.49,False,False,False,0.35999999999999943
53,de76339ba27df16100871511,20-40,M12,3.97,False,False,False,2.880000000000001
54,1fbd74bab3e102b26979a15d,2-5,M21,7.65,False,False,False,1.6600000000000001
54,1fbd74bab3e102b26979a15d,5-10,M19,5.99,True,True,True,0.0
54,1fbd74bab3e102b26979a15d,10-20,M28,13.22,True,True,True,0.0
54,1fbd74bab3e102b26979a15d,20-40,M12,23.66,True,True,True,0.0
55,d9401cbf16b2cebc83fd68dc,2-5,M17,5.47,False,False,False,0.2999999999999998
55,d9401cbf16b2cebc83fd68dc,5-10,M01,5.39,True,True,True,0.0
55,d9401cbf16b2cebc83fd68dc,10-20,M22,14.79,True,True,True,0.0
55,d9401cbf16b2cebc83fd68dc,20-40,M12,13.56,False,False,True,6.4399999999999995
57,7b782a00d24f8ce3c9b9fbce,2-5,M17,7.57,False,False,False,0.010000000000000675
57,7b782a00d24f8ce3c9b9fbce,5-10,M01,7.56,True,True,True,0.0
57,7b782a00d24f8ce3c9b9fbce,10-20,M22,19.44,True,True,True,0.0
57,7b782a00d24f8ce3c9b9fbce,20-40,M12,27.09,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,2-5,M21,4.66,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,5-10,M19,4.86,False,False,True,0.13999999999999968
58,4b6408684e7ec1b4fb4f8f15,10-20,M28,4.42,False,False,True,5.58
58,4b6408684e7ec1b4fb4f8f15,20-40,M12,9.94,False,False,False,7.889999999999999
60,6a754101c77952c9f22727f1,2-5,M17,5.17,False,False,False,0.0
60,6a754101c77952c9f22727f1,5-10,M19,6.09,True,True,True,0.0
60,6a754101c77952c9f22727f1,10-20,M22,12.87,True,True,True,0.0
60,6a754101c77952c9f22727f1,20-40,M12,16.96,False,False,True,3.039999999999999
61,b727aabe5a35f85d668e9b3f,2-5,M21,5.35,False,True,True,0.34999999999999964
61,b727aabe5a35f85d668e9b3f,5-10,M19,5.43,True,True,True,0.0
61,b727aabe5a35f85d668e9b3f,10-20,M28,8.33,False,True,True,1.67
61,b727aabe5a35f85d668e9b3f,20-40,M12,13.23,False,False,True,6.77
63,35a15bff1177570ab88c7499,2-5,M17,4.43,True,True,True,0.0
63,35a15bff1177570ab88c7499,5-10,M19,5.57,True,True,True,0.0
63,35a15bff1177570ab88c7499,10-20,M29,10.36,True,True,True,0.0
63,35a15bff1177570ab88c7499,20-40,M12,13.93,False,False,False,5.82
65,d03f670f1f126e5f040b4224,2-5,M17,4.47,True,True,True,0.0
65,d03f670f1f126e5f040b4224,5-10,M19,4.93,False,True,True,0.07000000000000028
65,d03f670f1f126e5f040b4224,10-20,M29,10.08,True,True,True,0.0
65,d03f670f1f126e5f040b4224,20-40,M12,14.35,False,False,True,5.65
66,6337f9636fede46bcc35391b,2-5,M21,4.55,True,True,True,0.0
66,6337f9636fede46bcc35391b,5-10,M19,4.5,False,False,True,0.5
66,6337f9636fede46bcc35391b,10-20,M28,3.19,False,False,False,4.210000000000001
66,6337f9636fede46bcc35391b,20-40,M12,4.64,False,False,False,2.76
67,9699e16c8071621d55aa20c2,2-5,M17,5.72,False,False,False,0.02999999999999936
67,9699e16c8071621d55aa20c2,5-10,M19,5.85,True,True,True,0.0
67,9699e16c8071621d55aa20c2,10-20,M29,13.01,True,True,True,0.0
67,9699e16c8071621d55aa20c2,20-40,M12,18.78,False,False,True,1.2199999999999989
68,37927413d1b2c33fd4f48fe4,2-5,M17,3.57,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,5-10,M19,5.34,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,10-20,M29,7.24,False,True,True,2.76
68,37927413d1b2c33fd4f48fe4,20-40,M12,10.62,False,False,False,8.62
69,80a0d3bab064158ae690ad6a,2-5,M21,8.64,False,False,False,0.9500000000000002
69,80a0d3bab064158ae690ad6a,5-10,M19,9.31,True,True,True,0.0
69,80a0d3bab064158ae690ad6a,10-20,M28,15.75,True,True,True,0.0
69,80a0d3bab064158ae690ad6a,20-40,M12,28.35,True,True,True,0.0
70,6edd2232ed1ec668311aa339,2-5,M17,2.3,True,True,True,0.0
70,6edd2232ed1ec668311aa339,5-10,M19,4.57,False,False,True,0.4299999999999997
70,6edd2232ed1ec668311aa339,10-20,M29,6.93,False,False,False,1.9399999999999995
70,6edd2232ed1ec668311aa339,20-40,M12,5.71,False,False,False,3.1599999999999984
71,577bf2cb81f94acf50f2db0f,2-5,M17,5.22,False,False,False,0.0
71,577bf2cb81f94acf50f2db0f,5-10,M19,5.87,True,True,True,0.0
71,577bf2cb81f94acf50f2db0f,10-20,M29,12.05,True,True,True,0.0
71,577bf2cb81f94acf50f2db0f,20-40,M12,16.87,False,False,True,3.129999999999999
72,199be8c56e73e5eb81a7e6f0,2-5,M17,8.15,False,False,False,0.1900000000000004
72,199be8c56e73e5eb81a7e6f0,5-10,M19,10.34,False,True,True,0.33999999999999986
72,199be8c56e73e5eb81a7e6f0,10-20,M22,24.07,False,True,True,4.07
72,199be8c56e73e5eb81a7e6f0,20-40,M12,30.0,True,True,True,0.0
73,e7d3343ab01cc92f9746bd90,2-5,M17,6.73,False,False,False,0.5500000000000007
73,e7d3343ab01cc92f9746bd90,5-10,M19,7.16,True,True,True,0.0
73,e7d3343ab01cc92f9746bd90,10-20,M29,14.8,True,True,True,0.0
73,e7d3343ab01cc92f9746bd90,20-40,M12,23.51,True,True,True,0.0
74,685253186b7c8d8473d65ffa,2-5,M17,6.27,False,False,False,0.0
74,685253186b7c8d8473d65ffa,5-10,M01,6.8,True,True,True,0.0
74,685253186b7c8d8473d65ffa,10-20,M22,16.08,True,True,True,0.0
74,685253186b7c8d8473d65ffa,20-40,M12,21.43,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,2-5,M21,5.75,False,False,False,0.11000000000000032
75,1fcbc4f3ec49fb735c0f7d56,5-10,M19,6.02,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,10-20,M28,10.77,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,20-40,M12,18.29,False,False,True,1.7100000000000009
76,1879f3c5daf4cf8a36454c58,2-5,M17,4.78,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,5-10,M19,5.6,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,10-20,M29,11.18,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,20-40,M12,16.31,False,False,True,3.6900000000000013
77,047b8df66ebc85fef8294a83,2-5,M21,6.25,False,False,False,0.45999999999999996
77,047b8df66ebc85fef8294a83,5-10,M19,6.51,True,True,True,0.0
77,047b8df66ebc85fef8294a83,10-20,M28,10.83,True,True,True,0.0
77,047b8df66ebc85fef8294a83,20-40,M12,20.06,True,True,True,0.0
78,cdebdfe424c1e2de4b6e80f5,2-5,M21,5.28,False,True,True,0.28000000000000025
78,cdebdfe424c1e2de4b6e80f5,5-10,M19,5.38,True,True,True,0.0
78,cdebdfe424c1e2de4b6e80f5,10-20,M28,5.39,False,True,True,4.61
78,cdebdfe424c1e2de4b6e80f5,20-40,M12,14.76,False,False,True,5.24
79,c4ac567011a027981340b36b,2-5,M17,3.54,True,True,True,0.0
79,c4ac567011a027981340b36b,5-10,M19,4.73,False,True,True,0.2699999999999996
79,c4ac567011a027981340b36b,10-20,M22,8.31,False,False,True,1.6899999999999995
79,c4ac567011a027981340b36b,20-40,M12,12.52,False,False,True,7.48
80,3f3242254ca882caa3780cd4,2-5,M21,5.59,False,False,False,0.1299999999999999
80,3f3242254ca882caa3780cd4,5-10,M19,5.46,True,True,True,0.0
80,3f3242254ca882caa3780cd4,10-20,M28,9.58,False,True,True,0.41999999999999993
80,3f3242254ca882caa3780cd4,20-40,M12,17.53,False,False,True,2.469999999999999
81,8f5373ae3303e9a701bc0449,2-5,M17,2.62,True,True,True,0.0
81,8f5373ae3303e9a701bc0449,5-10,M01,4.3,False,False,True,0.7000000000000002
81,8f5373ae3303e9a701bc0449,10-20,M22,8.16,False,False,True,1.8399999999999999
81,8f5373ae3303e9a701bc0449,20-40,M12,6.25,False,False,False,5.279999999999999
86,db6ca16feb506f12191f9ced,2-5,M21,5.47,False,True,True,0.46999999999999975
86,db6ca16feb506f12191f9ced,5-10,M19,5.39,True,True,True,0.0
86,db6ca16feb506f12191f9ced,10-20,M28,5.24,False,True,True,4.76
86,db6ca16feb506f12191f9ced,20-40,M12,11.56,False,False,True,8.44
88,7c5d2caf2182c8f80629097e,2-5,M17,5.59,False,False,False,0.0
88,7c5d2caf2182c8f80629097e,5-10,M19,5.97,True,True,True,0.0
88,7c5d2caf2182c8f80629097e,10-20,M29,12.45,True,True,True,0.0
88,7c5d2caf2182c8f80629097e,20-40,M12,18.23,False,False,True,1.7699999999999996
92,ad6b380a8fe0471ba1141477,2-5,M17,6.33,False,False,False,0.0
92,ad6b380a8fe0471ba1141477,5-10,M01,6.67,True,True,True,0.0
92,ad6b380a8fe0471ba1141477,10-20,M22,15.84,True,True,True,0.0
92,ad6b380a8fe0471ba1141477,20-40,M12,21.91,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,2-5,M21,5.28,False,True,True,0.28000000000000025
93,90e4bc93a64c5319da7b3c19,5-10,M19,5.45,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,10-20,M28,9.61,False,True,True,0.39000000000000057
93,90e4bc93a64c5319da7b3c19,20-40,M12,16.81,False,False,True,3.1900000000000013
95,74e84ef329ad1064a1b82a83,2-5,M17,6.26,False,False,False,0.0
95,74e84ef329ad1064a1b82a83,5-10,M19,6.78,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,10-20,M22,14.6,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,20-40,M12,21.33,True,True,True,0.0
96,3cf78d38643a00824f675671,2-5,M21,4.9,True,True,True,0.0
96,3cf78d38643a00824f675671,5-10,M19,4.91,False,False,True,0.08999999999999986
96,3cf78d38643a00824f675671,10-20,M28,9.03,False,False,True,0.9700000000000006
96,3cf78d38643a00824f675671,20-40,M12,11.35,False,False,True,8.65
98,b98d74e7b8c54efd1aed9d66,2-5,M17,2.14,True,True,True,0.0
98,b98d74e7b8c54efd1aed9d66,5-10,M19,4.37,False,False,True,0.6299999999999999
98,b98d74e7b8c54efd1aed9d66,10-20,M22,6.59,False,False,False,1.7200000000000006
98,b98d74e7b8c54efd1aed9d66,20-40,M12,5.43,False,False,False,2.880000000000001
99,8b9b7a85e43384ce9dc9d4e5,2-5,M17,6.52,False,False,False,0.0
99,8b9b7a85e43384ce9dc9d4e5,5-10,M01,6.85,True,True,True,0.0
99,8b9b7a85e43384ce9dc9d4e5,10-20,M22,15.23,True,True,True,0.0
99,8b9b7a85e43384ce9dc9d4e5,20-40,M12,22.43,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,2-5,M17,5.6,False,False,True,0.5999999999999996
100,7a9ff14e405dc4decdd4dd4f,5-10,M19,5.57,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,10-20,M29,12.93,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,20-40,M12,19.15,False,False,True,0.8500000000000014
101,3a06738b335793103289ffb6,2-5,M21,4.95,True,True,True,0.0
101,3a06738b335793103289ffb6,5-10,M19,4.96,False,False,True,0.040000000000000036
101,3a06738b335793103289ffb6,10-20,M28,6.09,False,False,True,3.91
101,3a06738b335793103289ffb6,20-40,M12,8.44,False,False,False,6.050000000000001
102,aff25fa1ec688ab41c7f5099,2-5,M17,3.27,True,True,True,0.0
102,aff25fa1ec688ab41c7f5099,5-10,M01,4.66,False,True,True,0.33999999999999986
102,aff25fa1ec688ab41c7f5099,10-20,M22,9.2,False,False,True,0.8000000000000007
102,aff25fa1ec688ab41c7f5099,20-40,M12,9.68,False,False,False,7.57
103,fafa20a4901e87c3d213e2c4,2-5,M17,3.67,True,True,True,0.0
103,fafa20a4901e87c3d213e2c4,5-10,M19,5.15,True,True,True,0.0
103,fafa20a4901e87c3d213e2c4,10-20,M29,8.14,False,False,True,1.8599999999999994
103,fafa20a4901e87c3d213e2c4,20-40,M12,11.12,False,False,True,8.88
104,3a7529da11b98d32d37eb9b2,2-5,M17,7.33,False,False,False,0.020000000000000462
104,3a7529da11b98d32d37eb9b2,5-10,M19,9.14,True,True,True,0.0
104,3a7529da11b98d32d37eb9b2,10-20,M29,16.71,True,True,True,0.0
104,3a7529da11b98d32d37eb9b2,20-40,M12,26.34,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,2-5,M17,6.18,False,False,False,0.0
106,6a14fc3ef083f99a0815d5c0,5-10,M19,6.85,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,10-20,M29,13.91,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,20-40,M12,20.97,True,True,True,0.0
107,2ca218591068dc3467fc728a,2-5,M17,7.63,False,False,False,0.0
107,2ca218591068dc3467fc728a,5-10,M19,9.18,True,True,True,0.0
107,2ca218591068dc3467fc728a,10-20,M29,17.49,True,True,True,0.0
107,2ca218591068dc3467fc728a,20-40,M12,27.43,True,True,True,0.0
108,87974590a2f5c545466b7087,2-5,M17,7.91,False,False,False,0.15000000000000036
108,87974590a2f5c545466b7087,5-10,M01,7.76,True,True,True,0.0
108,87974590a2f5c545466b7087,10-20,M22,20.4,False,True,True,0.3999999999999986
108,87974590a2f5c545466b7087,20-40,M12,28.69,True,True,True,0.0
109,0481944a4fdf636307259eff,2-5,M17,3.46,True,True,True,0.0
109,0481944a4fdf636307259eff,5-10,M01,4.85,False,True,True,0.15000000000000036
109,0481944a4fdf636307259eff,10-20,M22,10.37,True,True,True,0.0
109,0481944a4fdf636307259eff,20-40,M12,10.23,False,False,False,8.099999999999998
113,c135fd0963573003df9035bb,2-5,M21,8.42,False,False,False,0.75
113,c135fd0963573003df9035bb,5-10,M19,8.97,True,True,True,0.0
113,c135fd0963573003df9035bb,10-20,M28,15.96,True,True,True,0.0
113,c135fd0963573003df9035bb,20-40,M12,28.37,True,True,True,0.0
115,1ab7eba89cafc88387549334,2-5,M21,10.62,False,False,False,2.3499999999999996
115,1ab7eba89cafc88387549334,5-10,M19,11.5,False,True,True,1.5
115,1ab7eba89cafc88387549334,10-20,M28,17.98,True,True,True,0.0
115,1ab7eba89cafc88387549334,20-40,M12,32.12,True,True,True,0.0
116,9a9b3db558991f39668b2741,2-5,M17,2.8,True,True,True,0.0
116,9a9b3db558991f39668b2741,5-10,M01,4.4,False,False,True,0.5999999999999996
116,9a9b3db558991f39668b2741,10-20,M22,7.9,False,False,True,2.0999999999999996
116,9a9b3db558991f39668b2741,20-40,M12,8.51,False,False,False,7.65
117,1012fb46ebf465147816dc29,2-5,M21,7.55,False,False,False,1.2199999999999998
117,1012fb46ebf465147816dc29,5-10,M19,7.82,True,True,True,0.0
117,1012fb46ebf465147816dc29,10-20,M28,12.41,True,True,True,0.0
117,1012fb46ebf465147816dc29,20-40,M12,21.88,True,True,True,0.0
118,6382e37f456a6099a172d19e,2-5,M17,7.29,False,False,False,0.0
118,6382e37f456a6099a172d19e,5-10,M01,7.31,True,True,True,0.0
118,6382e37f456a6099a172d19e,10-20,M22,19.4,True,True,True,0.0
118,6382e37f456a6099a172d19e,20-40,M12,26.19,True,True,True,0.0
119,c488d0a9a839e2a349774985,2-5,M17,7.41,False,False,False,0.0
119,c488d0a9a839e2a349774985,5-10,M19,7.81,True,True,True,0.0
119,c488d0a9a839e2a349774985,10-20,M29,16.97,True,True,True,0.0
119,c488d0a9a839e2a349774985,20-40,M12,26.58,True,True,True,0.0
