compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
19,ac149acd23b05351f726234b,20-40,M16,4.61,False,False,False,1.4499999999999993
20,2e969e332007bc99ca627155,2-5,M13,1.27,False,False,True,0.73
20,2e969e332007bc99ca627155,5-10,M16,1.25,False,True,True,3.75
20,2e969e332007bc99ca627155,10-20,M16,1.25,False,False,False,4.63
20,2e969e332007bc99ca627155,20-40,M16,1.25,False,False,False,4.629999999999999
21,f3235c534d97f6bc0f007674,2-5,M17,7.33,False,False,False,0.0
21,f3235c534d97f6bc0f007674,5-10,M19,8.69,True,True,True,0.0
21,f3235c534d97f6bc0f007674,10-20,M22,19.09,True,True,True,0.0
21,f3235c534d97f6bc0f007674,20-40,M16,53.73,False,True,True,13.729999999999997
23,8742336b8c952dfbe6485e45,2-5,M17,6.41,False,False,False,0.0
23,8742336b8c952dfbe6485e45,5-10,M30,8.75,True,True,True,0.0
23,8742336b8c952dfbe6485e45,10-20,M12,21.59,False,False,True,1.5899999999999999
23,8742336b8c952dfbe6485e45,20-40,M16,46.65,False,True,True,6.649999999999999
25,a36f54566b3e72a686c53426,2-5,M25,3.54,True,True,True,0.0
25,a36f54566b3e72a686c53426,5-10,M16,1.25,False,False,False,3.7300000000000004
25,a36f54566b3e72a686c53426,10-20,M16,1.25,False,False,False,3.7300000000000004
25,a36f54566b3e72a686c53426,20-40,M16,1.25,False,False,False,3.7300000000000004
26,27c58396e87680d42d13063f,2-5,M17,3.25,True,True,True,0.0
26,27c58396e87680d42d13063f,5-10,M21,4.48,False,True,True,0.5199999999999996
26,27c58396e87680d42d13063f,10-20,M08,11.64,True,True,True,0.0
26,27c58396e87680d42d13063f,20-40,M16,27.4,True,True,True,0.0
28,8efe873c7ea952bb6b580341,2-5,M19,5.31,False,False,True,0.3099999999999996
28,8efe873c7ea952bb6b580341,5-10,M15,13.56,False,False,True,3.5600000000000005
28,8efe873c7ea952bb6b580341,10-20,M16,25.79,False,True,True,5.789999999999999
28,8efe873c7ea952bb6b580341,20-40,M16,25.79,True,True,True,0.0
29,e863ae07267316f831b4c0a3,2-5,M17,5.63,False,False,False,0.0
29,e863ae07267316f831b4c0a3,5-10,M19,6.5,True,True,True,0.0
29,e863ae07267316f831b4c0a3,10-20,M08,13.78,True,True,True,0.0
29,e863ae07267316f831b4c0a3,20-40,M16,38.9,True,True,True,0.0
31,87bd4c8586b4b78f83e43895,2-5,M17,3.87,True,True,True,0.0
31,87bd4c8586b4b78f83e43895,5-10,M06,7.11,True,True,True,0.0
31,87bd4c8586b4b78f83e43895,10-20,M15,6.17,False,False,True,3.83
31,87bd4c8586b4b78f83e43895,20-40,M16,12.51,False,False,False,0.0
32,1db51764879da07a9a804f89,2-5,M17,1.72,False,True,True,0.28
32,1db51764879da07a9a804f89,5-10,M08,3.05,False,True,True,1.9500000000000002
32,1db51764879da07a9a804f89,10-20,M16,5.02,False,False,False,1.9600000000000009
32,1db51764879da07a9a804f89,20-40,M16,5.02,False,False,False,1.9600000000000009
33,267de3c8ac980a5b10b9c703,2-5,M12,1.33,False,True,True,0.6699999999999999
33,267de3c8ac980a5b10b9c703,5-10,M16,1.91,False,False,False,2.01
33,267de3c8ac980a5b10b9c703,10-20,M16,1.91,False,False,False,2.01
33,267de3c8ac980a5b10b9c703,20-40,M16,1.91,False,False,False,2.0100000000000016
34,3577ec1a80f55e1baa422693,2-5,M17,5.56,False,False,False,0.0
34,3577ec1a80f55e1baa422693,5-10,M26,10.8,False,True,True,0.8000000000000007
34,3577ec1a80f55e1baa422693,10-20,M13,17.66,True,True,True,0.0
34,3577ec1a80f55e1baa422693,20-40,M16,37.06,True,True,True,0.0
35,81b5b6388a6be51a7a64d27f,2-5,M17,8.28,False,False,False,0.09999999999999964
35,81b5b6388a6be51a7a64d27f,5-10,M17,8.28,True,True,True,0.0
35,81b5b6388a6be51a7a64d27f,10-20,M28,17.06,True,True,True,0.0
35,81b5b6388a6be51a7a64d27f,20-40,M15,31.95,True,True,True,0.0
37,7e22cb18273d1125b6e9f516,2-5,M28,1.66,False,True,True,0.3400000000000001
37,7e22cb18273d1125b6e9f516,5-10,M12,3.48,False,True,True,1.52
37,7e22cb18273d1125b6e9f516,10-20,M16,5.64,False,False,False,0.10000000000000053
37,7e22cb18273d1125b6e9f516,20-40,M16,5.64,False,False,False,0.09999999999999964
39,32b4a6a7cbc6bc4e42d3e216,2-5,M17,5.66,False,False,False,0.0
39,32b4a6a7cbc6bc4e42d3e216,5-10,M30,7.67,True,True,True,0.0
39,32b4a6a7cbc6bc4e42d3e216,10-20,M14,13.98,True,True,True,0.0
39,32b4a6a7cbc6bc4e42d3e216,20-40,M16,37.17,True,True,True,0.0
40,be488e74b9d5fd8fc60a7d96,2-5,M17,3.29,True,True,True,0.0
40,be488e74b9d5fd8fc60a7d96,5-10,M30,5.24,True,True,True,0.0
40,be488e74b9d5fd8fc60a7d96,10-20,M15,9.8,False,False,True,0.1999999999999993
40,be488e74b9d5fd8fc60a7d96,20-40,M16,16.73,False,False,False,0.0
42,f1ade222212d6fb05f2db5bc,2-5,M17,4.17,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,5-10,M30,5.95,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,10-20,M12,12.56,True,True,True,0.0
42,f1ade222212d6fb05f2db5bc,20-40,M16,24.3,True,True,True,0.0
43,7f4d6eb0a9092987a5326f08,2-5,M17,6.94,False,False,False,0.040000000000000036
43,7f4d6eb0a9092987a5326f08,5-10,M19,7.2,True,True,True,0.0
43,7f4d6eb0a9092987a5326f08,10-20,M29,15.58,True,True,True,0.0
43,7f4d6eb0a9092987a5326f08,20-40,M15,23.9,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,2-5,M17,6.99,False,False,False,0.0
47,56fa096b85beceab80fd1c4e,5-10,M02,9.54,True,True,True,0.0
47,56fa096b85beceab80fd1c4e,10-20,M14,20.46,False,True,True,0.46000000000000085
47,56fa096b85beceab80fd1c4e,20-40,M16,51.76,False,True,True,11.759999999999998
48,abc7a286c25bfc8ab683f22c,2-5,M17,4.52,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,5-10,M25,10.28,False,True,True,0.27999999999999936
48,abc7a286c25bfc8ab683f22c,10-20,M15,14.12,True,True,True,0.0
48,abc7a286c25bfc8ab683f22c,20-40,M16,19.18,False,False,False,0.0
49,dddb83856cd5a1813573467f,2-5,M17,5.62,False,False,False,0.0
49,dddb83856cd5a1813573467f,5-10,M26,10.36,False,False,True,0.35999999999999943
49,dddb83856cd5a1813573467f,10-20,M15,18.5,True,True,True,0.0
49,dddb83856cd5a1813573467f,20-40,M16,41.29,False,False,False,0.4399999999999977
51,8462267483bc8dc0c5eb0740,2-5,M17,6.01,False,False,False,0.009999999999999787
51,8462267483bc8dc0c5eb0740,5-10,M01,6.49,True,True,True,0.0
51,8462267483bc8dc0c5eb0740,10-20,M23,11.27,True,True,True,0.0
51,8462267483bc8dc0c5eb0740,20-40,M15,19.84,False,True,True,0.16000000000000014
53,de76339ba27df16100871511,2-5,M01,3.38,True,True,True,0.0
53,de76339ba27df16100871511,5-10,M09,2.9,False,True,True,2.1
53,de76339ba27df16100871511,10-20,M16,6.85,False,False,False,0.0
53,de76339ba27df16100871511,20-40,M16,6.85,False,False,False,0.0
54,1fbd74bab3e102b26979a15d,2-5,M17,6.73,False,False,False,0.7400000000000002
54,1fbd74bab3e102b26979a15d,5-10,M20,10.45,False,True,True,0.4499999999999993
54,1fbd74bab3e102b26979a15d,10-20,M15,23.49,False,False,True,3.4899999999999984
54,1fbd74bab3e102b26979a15d,20-40,M16,50.35,False,True,True,10.350000000000001
55,d9401cbf16b2cebc83fd68dc,2-5,M17,5.47,False,False,False,0.2999999999999998
55,d9401cbf16b2cebc83fd68dc,5-10,M23,12.29,False,True,True,2.289999999999999
55,d9401cbf16b2cebc83fd68dc,10-20,M15,13.5,True,True,True,0.0
55,d9401cbf16b2cebc83fd68dc,20-40,M16,25.91,True,True,True,0.0
57,7b782a00d24f8ce3c9b9fbce,2-5,M17,7.57,False,False,False,0.010000000000000675
57,7b782a00d24f8ce3c9b9fbce,5-10,M17,7.57,True,True,True,0.0
57,7b782a00d24f8ce3c9b9fbce,10-20,M07,14.66,True,True,True,0.0
57,7b782a00d24f8ce3c9b9fbce,20-40,M15,27.74,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,2-5,M17,3.39,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,5-10,M20,6.25,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,10-20,M15,10.46,True,True,True,0.0
58,4b6408684e7ec1b4fb4f8f15,20-40,M16,17.83,False,False,False,0.0
60,6a754101c77952c9f22727f1,2-5,M17,5.17,False,False,False,0.0
60,6a754101c77952c9f22727f1,5-10,M01,5.95,True,True,True,0.0
60,6a754101c77952c9f22727f1,10-20,M09,11.72,True,True,True,0.0
60,6a754101c77952c9f22727f1,20-40,M15,16.22,False,False,True,3.780000000000001
61,b727aabe5a35f85d668e9b3f,2-5,M17,4.05,True,True,True,0.0
61,b727aabe5a35f85d668e9b3f,5-10,M25,10.51,False,True,True,0.5099999999999998
61,b727aabe5a35f85d668e9b3f,10-20,M12,13.23,True,True,True,0.0
61,b727aabe5a35f85d668e9b3f,20-40,M16,25.09,True,True,True,0.0
63,35a15bff1177570ab88c7499,2-5,M17,4.43,True,True,True,0.0
63,35a15bff1177570ab88c7499,5-10,M06,7.66,True,True,True,0.0
63,35a15bff1177570ab88c7499,10-20,M15,13.73,True,True,True,0.0
63,35a15bff1177570ab88c7499,20-40,M16,19.75,False,False,False,0.0
65,d03f670f1f126e5f040b4224,2-5,M17,4.47,True,True,True,0.0
65,d03f670f1f126e5f040b4224,5-10,M20,7.15,True,True,True,0.0
65,d03f670f1f126e5f040b4224,10-20,M14,11.02,True,True,True,0.0
65,d03f670f1f126e5f040b4224,20-40,M16,28.23,True,True,True,0.0
66,6337f9636fede46bcc35391b,2-5,M01,3.99,True,True,True,0.0
66,6337f9636fede46bcc35391b,5-10,M09,3.35,False,True,True,1.65
66,6337f9636fede46bcc35391b,10-20,M16,7.3,False,False,False,0.10000000000000053
66,6337f9636fede46bcc35391b,20-40,M16,7.3,False,False,False,0.09999999999999964
67,9699e16c8071621d55aa20c2,2-5,M17,5.72,False,False,False,0.02999999999999936
67,9699e16c8071621d55aa20c2,5-10,M03,7.83,True,True,True,0.0
67,9699e16c8071621d55aa20c2,10-20,M15,18.21,True,True,True,0.0
67,9699e16c8071621d55aa20c2,20-40,M16,39.6,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,2-5,M17,3.57,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,5-10,M09,7.94,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,10-20,M15,10.91,True,True,True,0.0
68,37927413d1b2c33fd4f48fe4,20-40,M16,19.24,False,False,False,0.0
69,80a0d3bab064158ae690ad6a,2-5,M17,7.72,False,False,False,0.02999999999999936
69,80a0d3bab064158ae690ad6a,5-10,M17,7.72,True,True,True,0.0
69,80a0d3bab064158ae690ad6a,10-20,M28,15.75,True,True,True,0.0
69,80a0d3bab064158ae690ad6a,20-40,M15,29.32,True,True,True,0.0
70,6edd2232ed1ec668311aa339,2-5,M17,2.3,True,True,True,0.0
70,6edd2232ed1ec668311aa339,5-10,M25,6.67,True,True,True,0.0
70,6edd2232ed1ec668311aa339,10-20,M15,6.99,False,False,False,1.879999999999999
70,6edd2232ed1ec668311aa339,20-40,M16,8.87,False,False,False,0.0
71,577bf2cb81f94acf50f2db0f,2-5,M17,5.22,False,False,False,0.0
71,577bf2cb81f94acf50f2db0f,5-10,M18,7.13,True,True,True,0.0
71,577bf2cb81f94acf50f2db0f,10-20,M15,16.47,True,True,True,0.0
71,577bf2cb81f94acf50f2db0f,20-40,M16,34.83,True,True,True,0.0
72,199be8c56e73e5eb81a7e6f0,2-5,M17,8.15,False,False,False,0.1900000000000004
72,199be8c56e73e5eb81a7e6f0,5-10,M17,8.15,True,True,True,0.0
72,199be8c56e73e5eb81a7e6f0,10-20,M25,15.22,True,True,True,0.0
72,199be8c56e73e5eb81a7e6f0,20-40,M15,31.43,True,True,True,0.0
73,e7d3343ab01cc92f9746bd90,2-5,M17,6.73,False,False,False,0.5500000000000007
73,e7d3343ab01cc92f9746bd90,5-10,M26,12.02,False,True,True,2.0199999999999996
73,e7d3343ab01cc92f9746bd90,10-20,M15,22.98,False,False,True,2.9800000000000004
73,e7d3343ab01cc92f9746bd90,20-40,M16,49.87,False,True,True,9.869999999999997
74,685253186b7c8d8473d65ffa,2-5,M17,6.27,False,False,False,0.0
74,685253186b7c8d8473d65ffa,5-10,M19,7.34,True,True,True,0.0
74,685253186b7c8d8473d65ffa,10-20,M10,17.59,True,True,True,0.0
74,685253186b7c8d8473d65ffa,20-40,M12,21.43,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,2-5,M17,5.64,False,False,False,0.0
75,1fcbc4f3ec49fb735c0f7d56,5-10,M30,7.8,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,10-20,M15,18.14,True,True,True,0.0
75,1fcbc4f3ec49fb735c0f7d56,20-40,M16,38.33,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,2-5,M17,4.78,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,5-10,M07,8.96,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,10-20,M13,15.35,True,True,True,0.0
76,1879f3c5daf4cf8a36454c58,20-40,M16,33.62,True,True,True,0.0
77,047b8df66ebc85fef8294a83,2-5,M17,5.79,False,False,False,0.0
77,047b8df66ebc85fef8294a83,5-10,M01,6.49,True,True,True,0.0
77,047b8df66ebc85fef8294a83,10-20,M29,12.95,True,True,True,0.0
77,047b8df66ebc85fef8294a83,20-40,M15,19.52,False,True,True,0.4800000000000004
78,cdebdfe424c1e2de4b6e80f5,2-5,M17,4.43,True,True,True,0.0
78,cdebdfe424c1e2de4b6e80f5,5-10,M20,7.13,True,True,True,0.0
78,cdebdfe424c1e2de4b6e80f5,10-20,M12,14.76,True,True,True,0.0
78,cdebdfe424c1e2de4b6e80f5,20-40,M16,29.16,True,True,True,0.0
79,c4ac567011a027981340b36b,2-5,M17,3.54,True,True,True,0.0
79,c4ac567011a027981340b36b,5-10,M20,5.76,True,True,True,0.0
79,c4ac567011a027981340b36b,10-20,M13,12.01,True,True,True,0.0
79,c4ac567011a027981340b36b,20-40,M16,23.53,True,True,True,0.0
80,3f3242254ca882caa3780cd4,2-5,M17,5.49,False,False,False,0.03000000000000025
80,3f3242254ca882caa3780cd4,5-10,M19,5.46,True,True,True,0.0
80,3f3242254ca882caa3780cd4,10-20,M22,11.67,True,True,True,0.0
80,3f3242254ca882caa3780cd4,20-40,M16,31.36,True,True,True,0.0
81,8f5373ae3303e9a701bc0449,2-5,M01,4.3,True,True,True,0.0
81,8f5373ae3303e9a701bc0449,5-10,M29,7.24,True,True,True,0.0
81,8f5373ae3303e9a701bc0449,10-20,M15,7.92,False,False,True,2.08
81,8f5373ae3303e9a701bc0449,20-40,M16,11.53,False,False,False,0.0
86,db6ca16feb506f12191f9ced,2-5,M01,4.92,True,True,True,0.0
86,db6ca16feb506f12191f9ced,5-10,M25,6.26,True,True,True,0.0
86,db6ca16feb506f12191f9ced,10-20,M13,11.52,True,True,True,0.0
86,db6ca16feb506f12191f9ced,20-40,M16,21.7,True,True,True,0.0
88,7c5d2caf2182c8f80629097e,2-5,M17,5.59,False,False,False,0.0
88,7c5d2caf2182c8f80629097e,5-10,M01,6.15,True,True,True,0.0
88,7c5d2caf2182c8f80629097e,10-20,M23,10.52,True,True,True,0.0
88,7c5d2caf2182c8f80629097e,20-40,M15,17.43,False,False,True,2.5700000000000003
92,ad6b380a8fe0471ba1141477,2-5,M17,6.33,False,False,False,0.0
92,ad6b380a8fe0471ba1141477,5-10,M19,7.16,True,True,True,0.0
92,ad6b380a8fe0471ba1141477,10-20,M27,14.43,True,True,True,0.0
92,ad6b380a8fe0471ba1141477,20-40,M15,21.33,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,2-5,M17,4.55,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,5-10,M28,9.61,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,10-20,M13,15.57,True,True,True,0.0
93,90e4bc93a64c5319da7b3c19,20-40,M16,34.22,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,2-5,M17,6.26,False,False,False,0.0
95,74e84ef329ad1064a1b82a83,5-10,M19,6.78,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,10-20,M09,14.47,True,True,True,0.0
95,74e84ef329ad1064a1b82a83,20-40,M15,20.84,True,True,True,0.0
96,3cf78d38643a00824f675671,2-5,M17,3.93,True,True,True,0.0
96,3cf78d38643a00824f675671,5-10,M19,4.91,False,True,True,0.08999999999999986
96,3cf78d38643a00824f675671,10-20,M08,9.29,False,True,True,0.7100000000000009
96,3cf78d38643a00824f675671,20-40,M15,11.78,False,False,True,8.22
98,b98d74e7b8c54efd1aed9d66,2-5,M17,2.14,True,True,True,0.0
98,b98d74e7b8c54efd1aed9d66,5-10,M26,4.74,False,True,True,0.2599999999999998
98,b98d74e7b8c54efd1aed9d66,10-20,M13,6.48,False,False,False,1.83
98,b98d74e7b8c54efd1aed9d66,20-40,M16,8.31,False,False,False,0.0
99,8b9b7a85e43384ce9dc9d4e5,2-5,M17,6.52,False,False,False,0.0
99,8b9b7a85e43384ce9dc9d4e5,5-10,M21,6.71,True,True,True,0.0
99,8b9b7a85e43384ce9dc9d4e5,10-20,M09,15.14,True,True,True,0.0
99,8b9b7a85e43384ce9dc9d4e5,20-40,M15,21.94,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,2-5,M17,5.6,False,False,True,0.5999999999999996
100,7a9ff14e405dc4decdd4dd4f,5-10,M04,7.34,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,10-20,M24,13.16,True,True,True,0.0
100,7a9ff14e405dc4decdd4dd4f,20-40,M16,36.61,True,True,True,0.0
101,3a06738b335793103289ffb6,2-5,M17,2.87,True,True,True,0.0
101,3a06738b335793103289ffb6,5-10,M25,7.1,True,True,True,0.0
101,3a06738b335793103289ffb6,10-20,M13,9.05,False,False,True,0.9499999999999993
101,3a06738b335793103289ffb6,20-40,M16,14.49,False,False,False,0.0
102,aff25fa1ec688ab41c7f5099,2-5,M01,4.66,True,True,True,0.0
102,aff25fa1ec688ab41c7f5099,5-10,M09,7.3,True,True,True,0.0
102,aff25fa1ec688ab41c7f5099,10-20,M13,10.0,True,True,True,0.0
102,aff25fa1ec688ab41c7f5099,20-40,M16,17.25,False,False,False,0.0
103,fafa20a4901e87c3d213e2c4,2-5,M17,3.67,True,True,True,0.0
103,fafa20a4901e87c3d213e2c4,5-10,M09,8.23,True,True,True,0.0
103,fafa20a4901e87c3d213e2c4,10-20,M16,20.25,False,True,True,0.25
103,fafa20a4901e87c3d213e2c4,20-40,M16,20.25,True,True,True,0.0
104,3a7529da11b98d32d37eb9b2,2-5,M17,7.33,False,False,False,0.020000000000000462
104,3a7529da11b98d32d37eb9b2,5-10,M17,7.33,True,True,True,0.0
104,3a7529da11b98d32d37eb9b2,10-20,M27,16.77,True,True,True,0.0
104,3a7529da11b98d32d37eb9b2,20-40,M15,26.79,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,2-5,M17,6.18,False,False,False,0.0
106,6a14fc3ef083f99a0815d5c0,5-10,M17,6.18,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,10-20,M28,11.95,True,True,True,0.0
106,6a14fc3ef083f99a0815d5c0,20-40,M15,20.31,True,True,True,0.0
107,2ca218591068dc3467fc728a,2-5,M17,7.63,False,False,False,0.0
107,2ca218591068dc3467fc728a,5-10,M17,7.63,True,True,True,0.0
107,2ca218591068dc3467fc728a,10-20,M07,14.88,True,True,True,0.0
107,2ca218591068dc3467fc728a,20-40,M15,28.15,True,True,True,0.0
108,87974590a2f5c545466b7087,2-5,M17,7.91,False,False,False,0.15000000000000036
108,87974590a2f5c545466b7087,5-10,M17,7.91,True,True,True,0.0
108,87974590a2f5c545466b7087,10-20,M25,14.9,True,True,True,0.0
108,87974590a2f5c545466b7087,20-40,M15,29.83,True,True,True,0.0
109,0481944a4fdf636307259eff,2-5,M01,4.85,True,True,True,0.0
109,0481944a4fdf636307259eff,5-10,M29,7.32,True,True,True,0.0
109,0481944a4fdf636307259eff,10-20,M13,10.62,True,True,True,0.0
109,0481944a4fdf636307259eff,20-40,M16,18.33,False,False,False,0.0
113,c135fd0963573003df9035bb,2-5,M17,7.79,False,False,False,0.1200000000000001
113,c135fd0963573003df9035bb,5-10,M17,7.79,True,True,True,0.0
113,c135fd0963573003df9035bb,10-20,M25,14.81,True,True,True,0.0
113,c135fd0963573003df9035bb,20-40,M12,28.37,True,True,True,0.0
115,1ab7eba89cafc88387549334,2-5,M17,8.54,False,False,False,0.2699999999999996
115,1ab7eba89cafc88387549334,5-10,M17,8.54,True,True,True,0.0
115,1ab7eba89cafc88387549334,10-20,M25,15.74,True,True,True,0.0
115,1ab7eba89cafc88387549334,20-40,M14,30.28,True,True,True,0.0
116,9a9b3db558991f39668b2741,2-5,M17,2.8,True,True,True,0.0
116,9a9b3db558991f39668b2741,5-10,M28,8.09,True,True,True,0.0
116,9a9b3db558991f39668b2741,10-20,M13,9.25,False,False,True,0.75
116,9a9b3db558991f39668b2741,20-40,M16,16.16,False,False,False,0.0
117,1012fb46ebf465147816dc29,2-5,M17,6.33,False,False,False,0.0
117,1012fb46ebf465147816dc29,5-10,M21,7.55,True,True,True,0.0
117,1012fb46ebf465147816dc29,10-20,M23,14.9,True,True,True,0.0
117,1012fb46ebf465147816dc29,20-40,M15,21.51,True,True,True,0.0
118,6382e37f456a6099a172d19e,2-5,M17,7.29,False,False,False,0.0
118,6382e37f456a6099a172d19e,5-10,M17,7.29,True,True,True,0.0
118,6382e37f456a6099a172d19e,10-20,M23,16.41,True,True,True,0.0
118,6382e37f456a6099a172d19e,20-40,M15,26.4,True,True,True,0.0
119,c488d0a9a839e2a349774985,2-5,M17,7.41,False,False,False,0.0
119,c488d0a9a839e2a349774985,5-10,M01,7.43,True,True,True,0.0
119,c488d0a9a839e2a349774985,10-20,M23,14.51,True,True,True,0.0
119,c488d0a9a839e2a349774985,20-40,M15,27.27,True,True,True,0.0
121,4ed737567275c0296b371cfd,2-5,M21,4.45,True,True,True,0.0
121,4ed737567275c0296b371cfd,5-10,M10,7.9,True,True,True,0.0
121,4ed737567275c0296b371cfd,10-20,M16,9.69,False,False,False,0.0
